"Corsair DDR4 Dominator Platinum RGB PC25600 16GB (2X8GB)","2110000"
"Corsair DDR4 Dominator Platinum RGB PC25600 16GB (2X8GB) - For AMD RYZEN","2110000"
"Corsair DDR4 Vengeance LPX PC21000 32GB (2X16GB)","2305000"
"Corsair DDR4 Vengeance LPX PC24000 32GB (2X16GB)","2585000"
"Corsair DDR4 Vengeance LPX PC25600 32GB (2X16GB)","2585000"
"Corsair DDR4 Vengeance RGB Pro PC28800 16GB (2X8GB) - Black Heat-Spreader","2585000"
"Corsair DDR4 Vengeance RGB Pro PC21000 32GB (2X16GB) - Black Heat-Spreader","2685000"
"Corsair DDR4 Dominator Platinum RGB PC28800 16GB (2X8GB)","2785000"
"Corsair DDR4 Vengeance RGB Pro PC24000 32GB (2X16GB) - Black Heat-Spreader","2805000"
"Corsair DDR4 Vengeance RGB Pro PC25600 32GB (2X16GB) - Black Heat-Spreader","2985000"
"Corsair DDR4 Dominator Platinum RGB PC25600 32GB (2X16GB)","3485000"
"Corsair DDR4 Vengeance RGB Pro PC25600 16GB (2X8GB) - Black Heat-Spreader","3705000"
"Corsair DDR4 Dominator Platinum RGB PC25600 16GB (2X8GB)","3805000"
"GEIL DDR4 EVO POTENZA PC21330 2666MHz Single Channel 4GB (1x4GB)","320000"
"GEIL DDR4 EVO POTENZA PC21330 2666MHz Single Channel 8GB (1x8GB)","545000"
"GEIL DDR4 AMD EDITION EVO POTENZA PC21330 2666MHz Dual Channel 8GB (2x4GB)","600000"
"GEIL DDR4 AMD EDITION EVO POTENZA PC21330 2666MHz Dual Channel 8GB (2x4GB)","600000"
"GEIL DDR4 EVO POTENZA PC21330 2666MHz Dual Channel 8GB (2x4GB) 19-19-19-43","640000"
"GEIL DDR4 AMD EDITION SUPER LUCE SYNC RGB LED PC24000 3000MHz Dual Channel 8GB (2x4GB)","840000"
"GEIL DDR4 SUPER LUCE SYNC RGB LED PC24000 3000MHz Dual Channel 8GB (2x4GB)","840000"
"GEIL DDR4 AMD EDITION EVO POTENZA PC21330 2666MHz Dual Channel 16GB (2x8GB)","1060000"
"GEIL DDR4 EVO POTENZA PC21330 2666MHz Dual Channel 16GB (2x8GB) 19-19-19-43","1080000"
"GEIL DDR4 SUPER LUCE SYNC RGB LED PC24000 3000MHz Dual Channel 16GB (2x8GB)","1250000"
"GEIL DDR4 AMD EDITION SUPER LUCE SYNC RGB LED PC24000 3000MHz Dual Channel 16GB (2x8GB)","1270000"
"GEIL DDR4 EVO X II RGB LED PC24000 Dual Channel 16GB (2x8GB) - Gray Heat-Spreader","1290000"
"GEIL DDR4 EVO X II RGB LED PC25600 Dual Channel 16GB (2x8GB) - Gray Heat-Spreader","1390000"
"GEIL DDR4 AMD EDITION EVO POTENZA PC21330 2666MHz Dual Channel 32GB (2x16GB)","2120000"
"GEIL DDR4 EVO POTENZA PC21330 2666MHz Dual Channel 32GB (2x16GB)","2120000"
"GEIL DDR4 EVO X II RGB LED PC24000 Dual Channel 32GB (2x16GB) - Gray Heat-Spreader","2380000"
"GEIL DDR4 EVO X II RGB LED PC25600 Dual Channel 32GB (2x16GB) - Gray Heat-Spreader","2650000"
"GEIL DDR4 EVO X RGB LED PC24000 Dual Channel 32GB (2x16GB) - Black Heat-Spreader","2780000"
"Gigabyte DDR4 Aorus RGB PC25600 3200Mhz Dual Channel 16GB (2x8GB)","1929000"
"GLOWAY DDR3 PC10600 Single Channel 2GB (1x2GB)","190000"
"GLOWAY DDR3 GAME-X SERIES PC12800 Single Channel 4GB (1x4GB)","220000"
"GLOWAY DDR3 PC12800 Single Channel 2GB (1x2GB)","270000"
"GLOWAY DDR4 GAME-X SERIES PC19200 Single Channel 4GB (1x4GB) - BLACK PCB","295000"
"GLOWAY DDR3 GAME-X SERIES PC12800 Single Channel 8GB (1x8GB)","400000"
"GLOWAY DDR4 GAME-X SERIES PC19200 Single Channel 8GB (1x8GB) - BLACK PCB","495000"
"GLOWAY DDR4 GAME-X SERIES PC19200 Dual Channel 8GB (2X4GB) - BLACK PCB","590000"
"GLOWAY DDR4 TYPE-B SERIES PC19200 Single Channel 8GB - RAINBOW LED","850000"
"GLOWAY DDR4 GAME-X SERIES PC19200 Dual Channel 16GB (2X8GB) - BLACK PCB","990000"
"GLOWAY DDR4 TYPE-B SERIES PC19200 Dual Channel 16GB (2X8GB) - RAINBOW LED","1680000"
"Gskill DDR3 Value PC12800 4GB Single Channel","268000"
"Gskill DDR4 RipjawsV PC19200 4GB (1x4GB) Single Channel","397000"
"Gskill DDR3 Value PC12800 8GB Single Channel","482000"
"Gskill DDR4 RipjawsV PC21300 8GB (1x8GB) Single Channel","526000"
"Gskill DDR4 Value PC21300 8GB (1x8GB) Single Channel","565000"
"Gskill DDR4 RipjawsV PC21300 8GB (2x4GB) Dual Channel","795000"
"Gskill DDR4 RipjawsV PC19200 8GB (2x4GB) Dual Channel","812000"
"Gskill DDR4 RipjawsV PC19200 8GB (2x4GB) Dual Channel","960000"
"Gskill DDR4 Fortis PC19200 16GB (2x8GB) Dual Channel","999000"
"Gskill DDR4 RipjawsV PC21300 16GB (2x8GB) Dual Channel","999000"
"Gskill DDR4 AEGIS PC19200 16GB (2x8GB) Dual Channel","999000"
"Gskill DDR4 RipjawsV PC21300 16GB (1x16GB) Single Channel","1101000"
"Gskill DDR4 RipjawsV PC25600 16GB (2x8GB) Dual Channel","1189000"
"Gskill DDR4 Flare X PC25600 16GB (2x8GB) Dual Channel - For AMD Ryzen","1336000"
"Gskill DDR4 SniperX PC28800 16GB (2x8GB) Dual Channel","1358000"
"Gskill DDR4 TridentZ PC22400 16GB (2x8GB) Dual Channel","1592000"
"Gskill DDR4 TridentZ RGB PC25600 16GB (2x8GB) Dual Channel","1675000"
"Gskill DDR4 TridentZ Neo RGB PC25600 16GB (2x8GB) Dual Channel","1840000"
"Gskill DDR4 TridentZ PC28800 16GB (2x8GB) Dual Channel","1999000"
"Gskill DDR4 TridentZ Royal PC25600 16GB (2x8GB) Dual Channel","2025000"
"Gskill DDR4 TridentZ RGB PC28800 16GB (2x8GB) Dual Channel","2069000"
"Gskill DDR4 RipjawsV PC21300 32GB (2x16GB) Dual Channel","2223000"
"Gskill DDR4 TridentZ Royal PC25600 16GB (2x8GB) Dual Channel","2245000"
"Gskill DDR4 SniperX PC28800 32GB (2x16GB) Dual Channel","2475000"
"Gskill DDR4 TridentZ Neo RGB PC28800 16GB (2x8GB) Dual Channel","2610000"
"Gskill DDR4 RipjawsV PC25600 32GB (2x16GB) Dual Channel","2960000"
"Gskill DDR4 TridentZ Neo RGB PC25600 32GB (2x16GB) Dual Channel","2960000"
"Gskill DDR4 TridentZ RGB PC30900 16GB (2x8GB) Dual Channel","3180000"
"Gskill DDR4 TridentZ PC25600 32GB (4x8GB) Quad Channel","3785000"
"Gskill DDR4 Fortis PC19200 32GB (2x16GB) Dual Channel","3865000"
