"MSI B450-A Pro MAX (AM4, AMD Promontory B450, DDR4, USB3.2, SATA3)","1539000"
"MSI B450M Bazooka Plus (AM4, AMD Promontory B450, DDR4, USB3.1, SATA3)","1629000"
"MSI B450 Gaming Plus MAX (AM4, AMD Promontory B450, DDR4, USB3.2, SATA3)","1709000"
"MSI X370 Gaming Plus (AM4, AMD Promontory X370, DDR4, USB3.1, SATA3)","1749000"
"MSI X370 Krait Gaming (AM4, AMD Promontory X370, DDR4, USB3.1, SATA3)","1799000"
"MSI B450M Mortar MAX (AM4, AMD Promontory B450, DDR4, USB3.2, SATA3)","1829000"
"MSI B450 Tomahawk MAX (AM4, AMD Promontory B450, DDR4, USB3.2, SATA3)","1889000"
"MSI X470 Gaming Plus (AM4, AMD Promontory X470, DDR4, USB3.1, SATA3)","2369000"
"MSI X470 Gaming Pro (AM4, AMD Promontory X470, DDR4, USB 3.1, SATA3)","2619000"
"MSI X570-A Pro (AM4, AMD Premium X570, DDR4, USB3.2, SATA3)","2819000"
"MSI MPG X570 Gaming Plus (AM4, AMD Premium X570, DDR4, USB3.2, SATA3)","3169000"
"MSI X470 Gaming Pro Carbon (AM4, AMD Promontory X470, DDR4, USB3.1, SATA3)","3249000"
"MSI MPG X570 Gaming Edge Wifi (AM4, AMD Premium X570, DDR4, USB3.2, SATA3)","3669000"
"MSI MPG X570 Gaming Pro Carbon Wifi (AM4, AMD Premium X570, DDR4, USB3.2, SATA3)","4649000"
"MSI MEG X570 ACE (AM4, AMD Premium X570, DDR4, USB3.2, SATA3)","6349000"
"MSI Prestige X570 Creation (AM4, AMD Premium X570, DDR4, USB3.2, SATA3)","8199000"
"MSI MEG X570 Godlike (AM4, AMD Premium X570, DDR4, USB3.2, SATA3)","12449000"
